soundtrack_id,film_id,track_title,composer_name,performer_name,is_main_theme,music_genres,vocal_presence,cultural_instrument_usage,diegetic,track_emotional_intensity,scene_usage_type,award_won
1096,366,Signs Theme,James Newton Howard,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1097,366,The Crop Circles,James Newton Howard,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1098,366,End Titles,James Newton Howard,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1099,367,Secrets of Dumbledore,James Newton Howard,,TRUE,orchestral|fantasy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1100,367,Newt’s Command,James Newton Howard,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
1101,367,End Suite,James Newton Howard,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1102,368,Uncharted Theme,Ramin Djawadi,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1103,368,Final Chase,Ramin Djawadi,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1104,368,End Credits,Ramin Djawadi,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1105,369,X2 Main Title,John Ottman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1106,369,Storm’s Fury,John Ottman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1107,369,End Titles,John Ottman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1108,370,The Mummy: Tomb of the Dragon Emperor,Randy Edelman,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1109,370,The Dragon Emperor,Randy Edelman,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
1110,370,End Credits,Randy Edelman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1111,371,Kingsman Theme,Henry Jackman & Matthew Margeson,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1112,371,Church Fight,Henry Jackman & Matthew Margeson,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.95,battle,FALSE
1113,371,End Titles,Henry Jackman & Matthew Margeson,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1114,372,I Still Haven’t Found What I’m Looking For,Sing 2 Ensemble,Scarlett Johansson & Bono,TRUE,pop|rock,TRUE,FALSE,TRUE,0.95,love,FALSE
1115,372,Your Song Saved My Life,Sing 2 Ensemble,U2,FALSE,pop|rock,TRUE,FALSE,FALSE,0.9,credits,FALSE
1116,372,Could Have Been Me,Sing 2 Ensemble,Halsey,FALSE,pop|rock,TRUE,FALSE,TRUE,0.9,other,FALSE
1117,373,Sonic Theme,Tom Holkenborg (Junkie XL),,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1118,373,Stars in the Sky,Kid Cudi,Kid Cudi,FALSE,pop|electronic,TRUE,FALSE,FALSE,0.95,credits,FALSE
1119,373,End Titles,Tom Holkenborg,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1120,374,Life,Marc Streitenfeld,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1121,374,Collision,Marc Streitenfeld,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1122,374,End Suite,Marc Streitenfeld,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1123,375,Bella’s Lullaby,Carter Burwell,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.95,love,FALSE
1124,375,Supermassive Black Hole,Carter Burwell,Muse,FALSE,rock|electronic,TRUE,FALSE,TRUE,0.9,other,FALSE
1125,375,"Flightless Bird, American Mouth","Carter Burwell","Iron & Wine",FALSE,"romantic|folk",TRUE,FALSE,FALSE,0.9,"credits",FALSE
1126,376,Night at the Museum 2 Main Titles,Alan Silvestri,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1127,376,The Smithsonian,Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,other,FALSE
1128,376,End Credits,Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1129,377,Collision Course Suite,John Debney,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1130,377,Asteroid Incoming,John Debney,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1131,377,Family Across Time,John Debney,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.85,credits,FALSE
1132,378,Alita Main Theme,Tom Holkenborg (Junkie XL),,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1133,378,Awakening,Tom Holkenborg (Junkie XL),,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.85,other,FALSE
1134,378,Swan Song,Tom Holkenborg (Junkie XL),Dua Lipa,FALSE,pop|electronic,TRUE,FALSE,FALSE,0.95,credits,FALSE
1135,379,Eternals Theme,Ramin Djawadi,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1136,379,Across the Oceans of Time,Ramin Djawadi,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,other,FALSE
1137,379,Emergence,Ramin Djawadi,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1138,380,Snow White and the Huntsman,James Newton Howard,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1139,380,Breath of Life,James Newton Howard,Florence + The Machine,FALSE,rock|choral,TRUE,FALSE,FALSE,0.95,credits,FALSE
1140,380,You Can’t Have My Heart,James Newton Howard,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.85,other,FALSE
1141,381,Ride or Die Theme,Lorne Balfe,,TRUE,orchestral|hiphop,FALSE,FALSE,FALSE,0.9,intro,FALSE
1142,381,Miami Pursuit,Lorne Balfe,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1143,381,End Titles,Lorne Balfe,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1144,382,Overture,Daft Punk,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1145,382,Derezzed,Daft Punk,Daft Punk,FALSE,electronic,TRUE,FALSE,FALSE,0.9,other,FALSE
1146,382,End Titles,Daft Punk,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.85,credits,FALSE
1147,383,Mission: Impossible Theme,Michael Giacchino,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.95,intro,FALSE
1148,383,Ethan and Julia,Michael Giacchino,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.85,other,FALSE
1149,383,End Credits,Michael Giacchino,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1150,384,Meg 2 Main Theme,Harry Gregson-Williams,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1151,384,Into the Trench,Harry Gregson-Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,transition,FALSE
1152,384,The Hunt Resumes,Harry Gregson-Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1153,385,Kingdom of the Planet of the Apes,John Paesano,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1154,385,Noa’s Journey,John Paesano,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,other,FALSE
1155,385,End Credits,John Paesano,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1156,386,When I Kissed the Teacher,ABBA,Cast Ensemble,TRUE,pop|dance,TRUE,FALSE,TRUE,0.9,intro,FALSE
1157,386,Fernando,ABBA,Cher & Andy García,FALSE,pop|romantic,TRUE,FALSE,TRUE,0.95,other,FALSE
1158,386,Mamma Mia,ABBA,Cast Ensemble,FALSE,pop|dance,TRUE,FALSE,TRUE,0.9,credits,FALSE
1159,387,One Summer’s Day,Joe Hisaishi,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.95,intro,FALSE
1160,387,The Sixth Station,Joe Hisaishi,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1161,387,Always With Me,Joe Hisaishi,Youmi Kimura,FALSE,romantic|pop,TRUE,FALSE,FALSE,0.95,credits,TRUE
1162,388,Grease,Barry Gibb,Frankie Valli,TRUE,pop|rock,TRUE,FALSE,TRUE,0.95,intro,FALSE
1163,388,You’re the One That I Want,John Farrar,John Travolta & Olivia Newton-John,FALSE,pop|rock,TRUE,FALSE,TRUE,0.95,other,FALSE
1164,388,Summer Nights,Jim Jacobs & Warren Casey,John Travolta & Olivia Newton-John,FALSE,pop|rock,TRUE,FALSE,TRUE,0.9,other,FALSE
1165,389,Black Adam Theme,Lorne Balfe,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1166,389,Justice Society,Lorne Balfe,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
1167,389,The Man in Black,Lorne Balfe,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,other,FALSE
1168,390,The Adventures of Han,John Williams,,TRUE,orchestral,FALSE,FALSE,FALSE,0.95,intro,FALSE
1169,390,Mine Mission,John Powell,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1170,390,Reminiscence Therapy,John Powell,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,credits,FALSE
1171,391,Main Titles,John Ottman,,TRUE,orchestral,FALSE,FALSE,FALSE,0.95,intro,FALSE
1172,391,Rough Flight,John Ottman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
1173,391,Memories,John Ottman,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.85,credits,FALSE
1174,392,Tara’s Theme,Max Steiner,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.95,intro,TRUE
1175,392,Scarlett O’Hara,Max Steiner,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,other,FALSE
1176,392,End Title,Max Steiner,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1177,393,(Everything I Do) I Do It for You,Michael Kamen,Bryan Adams,TRUE,romantic|pop,TRUE,FALSE,FALSE,0.95,credits,TRUE
1178,393,Overture and a Prisoner of the Crusades,Michael Kamen,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,intro,FALSE
1179,393,Robin Gives Marian a Flower,Michael Kamen,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.85,love,FALSE
1180,394,Black Skinhead,Kanye West,Kanye West,FALSE,rock|hiphop,TRUE,FALSE,TRUE,0.9,other,FALSE
1181,394,Gloria,Umberto Tozzi,Umberto Tozzi,FALSE,rock|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1182,394,Mercy,Kanye West & Big Sean & Pusha T & 2 Chainz,Kanye West & Big Sean & Pusha T & 2 Chainz,FALSE,hiphop,TRUE,FALSE,TRUE,0.9,other,FALSE
1183,395,Back to the Future Theme,Alan Silvestri,,TRUE,orchestral,FALSE,FALSE,FALSE,0.95,intro,FALSE
1184,395,The Power of Love,Johnny Colla & Huey Lewis & Chris Hayes,Huey Lewis and the News,FALSE,rock|pop,TRUE,FALSE,TRUE,0.95,other,TRUE
1185,395,Johnny B. Goode,Chuck Berry,Marty McFly (Michael J. Fox),FALSE,rock,TRUE,FALSE,TRUE,0.95,other,FALSE
1186,396,Godzilla Main Title,Bear McCreary,,TRUE,orchestral|choral,FALSE,FALSE,FALSE,0.95,intro,FALSE
1187,396,Old Rivals,Bear McCreary,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1188,396,Ghidorah Theme,Bear McCreary,,FALSE,orchestral|choral,FALSE,FALSE,FALSE,0.9,other,FALSE
1189,397,Enterprising Young Men,Michael Giacchino,,TRUE,orchestral,FALSE,FALSE,FALSE,0.95,intro,FALSE
1190,397,Nero Fiddles,Michael Giacchino,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
1191,397,End Credits,Michael Giacchino,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1192,398,Ice Age Main Theme,David Newman,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1193,398,Opening Travel Music,David Newman,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
1194,398,Send Me on My Way,Michael Glabicki,Rusted Root,FALSE,rock|folk,TRUE,FALSE,TRUE,0.9,other,FALSE
1195,399,Home Suite,Lorne Balfe,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1196,399,Towards the Sun,Stargate & Rihanna,Rihanna,FALSE,pop|electronic,TRUE,FALSE,FALSE,0.95,other,FALSE
1197,399,Feel the Light,David Guetta & Giorgio Tuinfort,Jennifer Lopez,FALSE,pop|electronic,TRUE,FALSE,FALSE,0.95,credits,FALSE
1198,400,The Song of the Heart,Prince,Prince,TRUE,pop|dance,TRUE,FALSE,FALSE,0.95,credits,TRUE
1199,400,Somebody to Love,Freddie Mercury,Brittany Murphy,FALSE,rock|pop,TRUE,FALSE,TRUE,0.95,other,FALSE
1200,400,Antarctic Symphony,John Powell,,FALSE,orchestral|dance,FALSE,FALSE,FALSE,0.85,intro,FALSE
1201,401,Independence Day: Resurgence Theme,Thomas Wanker & Harald Kloser,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1202,401,We Fight Back,Thomas Wanker & Harald Kloser,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1203,401,End Credits Suite,Thomas Wanker & Harald Kloser,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1204,402,Helena’s Theme,John Williams,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1205,402,Tomb Raid,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1206,402,End Credits,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1207,403,Jai Ho,A. R. Rahman,Sukhwinder Singh,TRUE,ethnic|pop,TRUE,TRUE,TRUE,0.95,credits,TRUE
1208,403,O... Saya,A. R. Rahman & M.I.A.,M.I.A.,FALSE,ethnic|electronic,TRUE,TRUE,FALSE,0.9,intro,FALSE
1209,403,Latika’s Theme,A. R. Rahman,,FALSE,orchestral|romantic,FALSE,TRUE,FALSE,0.9,love,FALSE
1210,404,1917 Theme,Thomas Newman,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1211,404,Blake and Schofield,Thomas Newman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
1212,404,The Night Window,Thomas Newman,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,transition,FALSE
1213,405,Cars 3 Theme,Randy Newman,,TRUE,orchestral|pop,FALSE,FALSE,FALSE,0.9,intro,FALSE
1214,405,Drive My Car,Randy Newman,,FALSE,rock|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1215,405,Run That Race,Randy Newman,Dan Auerbach,FALSE,rock|pop,TRUE,FALSE,FALSE,0.9,credits,FALSE
1216,406,Thunderbolts Main Theme,Henry Jackman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1217,406,Team Assemble,Henry Jackman,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
1218,406,End Suite,Henry Jackman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1219,407,Live Free or Die Hard Theme,Marco Beltrami,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1220,407,War Zone,Marco Beltrami,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1221,407,End Credits,Marco Beltrami,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1222,408,Monsters vs. Aliens Theme,Henry Jackman,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1223,408,Attack of the 50-Foot Woman,Henry Jackman,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1224,408,End Titles,Henry Jackman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1225,409,I Don’t Wanna Live Forever,Danny Elfman,Zayn & Taylor Swift,TRUE,pop|romantic,TRUE,FALSE,FALSE,0.95,love,FALSE
1226,409,Freed, Danny Elfman,Jessie J,FALSE,pop|electronic,TRUE,FALSE,FALSE,0.9,other,FALSE
1227,409,End Credits,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1228,410,Blood Bag,Junkie XL,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1229,410,Brothers in Arms,Junkie XL,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
1230,410,Let Them Up,Junkie XL,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,TRUE
1231,411,Natasha’s Lament,Lorne Balfe,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1232,411,Family Reunion,Lorne Balfe,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,other,FALSE
1233,411,End Titles,Lorne Balfe,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1234,412,Taken 2 Theme,Nathaniel Méchaly,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1235,412,The Chase,Nathaniel Méchaly,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1236,412,End Suite,Nathaniel Méchaly,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1237,413,Bring a Little Lovin’,Los Bravos,Los Bravos,TRUE,rock|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1238,413,You Keep Me Hangin’ On,Vanilla Fudge,Vanilla Fudge,FALSE,rock,TRUE,FALSE,TRUE,0.9,other,FALSE
1239,413,Out of Time,The Rolling Stones,The Rolling Stones,FALSE,rock|pop,TRUE,FALSE,TRUE,0.9,credits,FALSE
1240,414,Hotel Transylvania Theme,Mark Mothersbaugh,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1241,414,Problem,Mark Mothersbaugh,Becky G,FALSE,pop|dance,TRUE,FALSE,FALSE,0.9,other,FALSE
1242,414,End Credits,Mark Mothersbaugh,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1243,415,Godzilla Theme,David Arnold,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1244,415,The Chase,David Arnold,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1245,415,Heroes,David Arnold,The Wallflowers,FALSE,rock|pop,TRUE,FALSE,FALSE,0.95,credits,FALSE
1246,416,G.I. Joe Theme,Henry Jackman,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1247,416,The Fight for Freedom,Henry Jackman,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1248,416,End Suite,Henry Jackman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1249,417,You’ve Got a Friend in Me,Randy Newman,Randy Newman,TRUE,pop|jazz,TRUE,FALSE,TRUE,0.95,intro,TRUE
1250,417,Strange Things,Randy Newman,Randy Newman,FALSE,pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1251,417,Woody’s Roundup,Randy Newman,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,credits,FALSE
1252,418,Greek Wedding Waltz,Alexander Janko,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1253,418,I Do,Alexander Janko,,FALSE,pop|romantic,TRUE,FALSE,FALSE,0.9,love,FALSE
1254,418,End Titles,Alexander Janko,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1255,419,X-Men Origins Theme,Harry Gregson-Williams,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1256,419,Logan’s Revenge,Harry Gregson-Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1257,419,Kayla’s Death,Harry Gregson-Williams,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,funeral,FALSE
1258,420,What Women Want Theme,Alan Silvestri,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1259,420,Bitch,Alan Silvestri,Meredith Brooks,FALSE,rock|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1260,420,End Suite,Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1261,421,The Adventures of Tintin Theme,John Williams,,TRUE,orchestral|adventure,FALSE,FALSE,FALSE,0.9,intro,FALSE
1262,421,The Pursuit of the Falcon,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1263,421,End Titles,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1264,422,What’s Up Danger,Daniel Pemberton,Blackway & Black Caviar,TRUE,hiphop|electronic,TRUE,FALSE,FALSE,0.95,intro,FALSE
1265,422,Sunflower,Daniel Pemberton,Post Malone & Swae Lee,FALSE,pop|hiphop,TRUE,FALSE,FALSE,0.95,love,TRUE
1266,422,Start a Riot,Daniel Pemberton,Duckwrth & Shaboozey,FALSE,hiphop|electronic,TRUE,FALSE,FALSE,0.9,other,FALSE
1267,423,"My People,My Country Theme",Peter Kam,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1268,423,Hero’s Journey,Peter Kam,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
1269,423,End Credits,Peter Kam,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1270,424,Dead To Rights Theme,Lu Liang,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1271,424,Memory of the Studio,Lu Liang,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1272,424,End Titles,Lu Liang,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1273,425,Twisters Main Theme,Benjamin Wallfisch,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1274,425,Eye of the Storm,Benjamin Wallfisch,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
1275,425,End Credits,Benjamin Wallfisch,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1276,426,For You,Danny Elfman,Liam Payne & Rita Ora,TRUE,pop|romantic,TRUE,FALSE,FALSE,0.95,love,FALSE
1277,426,Capital Letters,Danny Elfman,Hailee Steinfeld,FALSE,pop|electronic,TRUE,FALSE,FALSE,0.9,other,FALSE
1278,426,The Light We See,Danny Elfman,Ellie Goulding,FALSE,pop|romantic,TRUE,FALSE,FALSE,0.9,credits,FALSE
1279,427,Car Wash,Hans Zimmer,Christina Aguilera & Missy Elliott,TRUE,pop|funk,TRUE,FALSE,TRUE,0.9,other,FALSE
1280,427,Good Foot,Hans Zimmer,Justin Timberlake,FALSE,pop|rock,TRUE,FALSE,TRUE,0.9,other,FALSE
1281,427,Shark Tale Theme,Hans Zimmer,,FALSE,orchestral|jazz,FALSE,FALSE,FALSE,0.85,intro,FALSE
1282,428,Captain America March,Alan Silvestri,,TRUE,orchestral|heroic,FALSE,FALSE,FALSE,0.95,intro,FALSE
1283,428,Star Spangled Man,Alan Silvestri,Alan Menken,FALSE,orchestral|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1284,428,End Credits Suite,Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1285,429,Build Me Up Buttercup,The Foundations,The Foundations,TRUE,pop|rock,TRUE,FALSE,TRUE,0.9,other,FALSE
1286,429,Is She Really Going Out with Him?,Joe Jackson,Joe Jackson,FALSE,rock|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1287,429,Everything,Jonathan Richman,Jonathan Richman,FALSE,folk|pop,TRUE,FALSE,TRUE,0.9,credits,FALSE
1288,430,The Raiders March,John Williams,,TRUE,orchestral|adventure,FALSE,FALSE,FALSE,0.95,intro,TRUE
1289,430,The Map Room: Dawn,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
1290,430,End Credits,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1291,431,The Golden Compass Theme,Alexandre Desplat,,TRUE,orchestral|fantasy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1292,431,Lyra’s Song,Alexandre Desplat,Kate Bush,FALSE,romantic|pop,TRUE,FALSE,FALSE,0.95,credits,FALSE
1293,431,End Titles,Alexandre Desplat,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1294,432,Gone Girl Main Theme,Trent Reznor & Atticus Ross,,TRUE,ambient|electronic,FALSE,FALSE,FALSE,0.9,intro,TRUE
1295,432,Technically Missing,Trent Reznor & Atticus Ross,,FALSE,ambient|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1296,432,End Credits,Trent Reznor & Atticus Ross,,FALSE,ambient|electronic,FALSE,FALSE,FALSE,0.85,credits,FALSE
1297,433,Edge of Tomorrow Theme,Christophe Beck,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1298,433,Welcome to the Fight,Christophe Beck,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1299,433,End Titles,Christophe Beck,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1300,434,Penguins of Madagascar Theme,Lorne Balfe,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1301,434,Private’s Mission,Lorne Balfe,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1302,434,End Credits,Lorne Balfe,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1303,435,Hitch Theme,George Fenton,,TRUE,jazz|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1304,435,Now That We Found Love,Heavy D & The Boyz,Heavy D & The Boyz,FALSE,hiphop|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1305,435,This Will Be (An Everlasting Love),George Fenton,Natalie Cole,FALSE,jazz|pop,TRUE,FALSE,TRUE,0.9,credits,FALSE
1306,436,Sinners Theme,Lu Han,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1307,436,Broken Saints,Lu Han,,FALSE,ambient|electronic,FALSE,FALSE,FALSE,0.85,other,FALSE
1308,436,End Suite,Lu Han,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1309,437,Tenet Main Theme,Ludwig Göransson,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1310,437,Posterity,Ludwig Göransson,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1311,437,The Protagonist,Ludwig Göransson,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,credits,TRUE
