crew_id,film_id,person_name,job_title,department,award_won_for_film
1448,184,Erik Sommers,Writer,Writing,FALSE
1449,184,Kevin Feige,Producer,Production,FALSE
1450,184,Christophe Beck,Composer,Sound,FALSE
1451,184,Dante Spinotti,Cinematographer,Camera,FALSE
1452,184,Dan Lebental,Editor,Editing,FALSE
1453,184,Shepherd Frankel,Production Designer,Art,FALSE

1454,185,Mel Gibson,Director,Directing,FALSE
1455,185,Mel Gibson,Writer,Writing,FALSE
1456,185,Bruce Davey,Producer,Production,FALSE
1457,185,John Debney,Composer,Sound,FALSE
1458,185,Caleb Deschanel,Cinematographer,Camera,FALSE
1459,185,John Wright,Editor,Editing,FALSE
1460,185,Francesca Lo Schiavo,Production Designer,Art,TRUE

1461,186,Jon Favreau,Director,Directing,FALSE
1462,186,Justin Theroux,Writer,Writing,FALSE
1463,186,Kevin Feige,Producer,Production,FALSE
1464,186,John Debney,Composer,Sound,FALSE
1465,186,Matthew Libatique,Cinematographer,Camera,FALSE
1466,186,Dan Lebental,Editor,Editing,FALSE
1467,186,J. Michael Riva,Production Designer,Art,FALSE
1468,186,Janek Sirrs,Visual Effects Supervisor,VisualEffects,TRUE

1469,187,Ang Lee,Director,Directing,TRUE
1470,187,David Magee,Writer,Writing,TRUE
1471,187,David Womark,Producer,Production,TRUE
1472,187,Mychael Danna,Composer,Sound,TRUE
1473,187,Claudio Miranda,Cinematographer,Camera,TRUE
1474,187,Tim Squyres,Editor,Editing,TRUE
1475,187,David Gropman,Production Designer,Art,TRUE
1476,187,Bill Westenhofer,Visual Effects Supervisor,VisualEffects,TRUE

1477,188,Steven Spielberg,Director,Directing,FALSE
1478,188,David Koepp,Writer,Writing,FALSE
1479,188,Kathleen Kennedy,Producer,Production,FALSE
1480,188,John Williams,Composer,Sound,FALSE
1481,188,Janusz Kamiński,Cinematographer,Camera,FALSE
1482,188,Michael Kahn,Editor,Editing,FALSE
1483,188,Rick Carter,Production Designer,Art,FALSE

1484,189,James Gunn,Director,Directing,FALSE
1485,189,James Gunn,Writer,Writing,FALSE
1486,189,Peter Safran,Producer,Production,FALSE
1487,189,John Murphy,Composer,Sound,FALSE
1488,189,Henry Braham,Cinematographer,Camera,FALSE
1489,189,Fred Raskin,Editor,Editing,FALSE
1490,189,Beth Mickle,Production Designer,Art,FALSE
1491,189,Stephane Ceretti,Visual Effects Supervisor,VisualEffects,FALSE

1492,190,Dean DeBlois,Director,Directing,TRUE
1493,190,Dean DeBlois,Writer,Writing,TRUE
1494,190,Bonnie Arnold,Producer,Production,TRUE
1495,190,John Powell,Composer,Sound,TRUE
1496,190,Roger Deakins,Cinematographer,Camera,FALSE
1497,190,John K. Carr,Editor,Editing,TRUE
1498,190,Pierre-Olivier Vincent,Production Designer,Art,TRUE
1499,190,Simon Otto,Visual Effects Supervisor,VisualEffects,TRUE
1500,191,James Mangold,Director,Directing,TRUE
1501,191,Scott Frank,Writer,Writing,TRUE
1502,191,Michael Green,Writer,Writing,TRUE
1503,191,Simon Kinberg,Producer,Production,FALSE
1504,191,Marco Beltrami,Composer,Sound,TRUE
1505,191,John Mathieson,Cinematographer,Camera,FALSE
1506,191,Michael McCusker,Editor,Editing,TRUE
1507,191,Franco-Giacomo Carbone,Production Designer,Art,FALSE

1508,192,Frant Gwo,Director,Directing,TRUE
1509,192,Gong Geer,Writer,Writing,FALSE
1510,192,Liu Cixin,Writer,Writing,FALSE
1511,192,Guo Fan,Producer,Production,FALSE
1512,192,Rock Chen,Composer,Sound,FALSE
1513,192,Michael Liu,Cinematographer,Camera,FALSE
1514,192,Wang Hongyu,Editor,Editing,FALSE
1515,192,Han Qing,Production Designer,Art,FALSE

1516,193,Steven Spielberg,Director,Directing,FALSE
1517,193,David Koepp,Writer,Writing,FALSE
1518,193,Kathleen Kennedy,Producer,Production,FALSE
1519,193,John Williams,Composer,Sound,FALSE
1520,193,Janusz Kamiński,Cinematographer,Camera,FALSE
1521,193,Michael Kahn,Editor,Editing,FALSE
1522,193,Rick Carter,Production Designer,Art,FALSE
1523,193,Pablo Helman,Visual Effects Supervisor,VisualEffects,FALSE

1524,194,Michael Bay,Director,Directing,FALSE
1525,194,Art Marcum,Writer,Writing,FALSE
1526,194,Ken Nolan,Writer,Writing,FALSE
1527,194,Lorenzo di Bonaventura,Producer,Production,FALSE
1528,194,Steve Jablonsky,Composer,Sound,FALSE
1529,194,Jonathan Sela,Cinematographer,Camera,FALSE
1530,194,Roger Barton,Editor,Editing,FALSE
1531,194,Jeff Mann,Production Designer,Art,FALSE

1532,195,Eric Darnell,Director,Directing,FALSE
1533,195,Tom McGrath,Director,Directing,FALSE
1534,195,Etan Cohen,Writer,Writing,FALSE
1535,195,Mireille Soria,Producer,Production,FALSE
1536,195,Hans Zimmer,Composer,Sound,FALSE
1537,195,Yannick Dusseault,Cinematographer,Camera,FALSE
1538,195,Mark A. Hester,Editor,Editing,FALSE
1539,195,Kristopher Vernon,Production Designer,Art,FALSE

1540,196,Martin Campbell,Director,Directing,TRUE
1541,196,Neal Purvis,Writer,Writing,TRUE
1542,196,Robert Wade,Writer,Writing,TRUE
1543,196,Barbara Broccoli,Producer,Production,TRUE
1544,196,David Arnold,Composer,Sound,TRUE
1545,196,Phil Méheux,Cinematographer,Camera,TRUE
1546,196,Stuart Baird,Editor,Editing,TRUE
1547,196,Peter Lamont,Production Designer,Art,TRUE

1548,197,Marc Forster,Director,Directing,FALSE
1549,197,Paul Haggis,Writer,Writing,FALSE
1550,197,Barbara Broccoli,Producer,Production,FALSE
1551,197,David Arnold,Composer,Sound,FALSE
1552,197,Roberto Schaefer,Cinematographer,Camera,FALSE
1553,197,Matt Chesse,Editor,Editing,FALSE
1554,197,Peter Lamont,Production Designer,Art,FALSE

1555,198,Christopher McQuarrie,Director,Directing,FALSE
1556,198,Erik Jendresen,Writer,Writing,FALSE
1557,198,Tom Cruise,Producer,Production,FALSE
1558,198,Lorne Balfe,Composer,Sound,FALSE
1559,198,Fraser Taggart,Cinematographer,Camera,FALSE
1560,198,Eddie Hamilton,Editor,Editing,FALSE
1561,198,Gary Freeman,Production Designer,Art,FALSE

1562,199,Barry Sonnenfeld,Director,Directing,TRUE
1563,199,Ed Solomon,Writer,Writing,TRUE
1564,199,Walter F. Parkes,Producer,Production,TRUE
1565,199,Danny Elfman,Composer,Sound,TRUE
1566,199,Don Peterman,Cinematographer,Camera,TRUE
1567,199,Jim Miller,Editor,Editing,FALSE
1568,199,Bo Welch,Production Designer,Art,TRUE
1569,199,Eric Brevig,Visual Effects Supervisor,VisualEffects,TRUE

1570,200,Todd Phillips,Director,Directing,FALSE
1571,200,Craig Mazin,Writer,Writing,FALSE
1572,200,Daniel Goldberg,Producer,Production,FALSE
1573,200,Christophe Beck,Composer,Sound,FALSE
1574,200,Lawrence Sher,Cinematographer,Camera,FALSE
1575,200,Debra Neil-Fisher,Editor,Editing,FALSE
1576,200,Bill Brzeski,Production Designer,Art,FALSE

1577,201,Francis Lawrence,Director,Directing,FALSE
1578,201,Mark Protosevich,Writer,Writing,FALSE
1579,201,Akiva Goldsman,Producer,Production,FALSE
1580,201,James Newton Howard,Composer,Sound,FALSE
1581,201,Andrew Lesnie,Cinematographer,Camera,FALSE
1582,201,Wayne Wahrman,Editor,Editing,FALSE
1583,201,Naomi Shohan,Production Designer,Art,FALSE

1584,202,Jon Favreau,Director,Directing,TRUE
1585,202,Mark Fergus,Writer,Writing,TRUE
1586,202,Hawk Ostby,Writer,Writing,TRUE
1587,202,Kevin Feige,Producer,Production,TRUE
1588,202,Ramin Djawadi,Composer,Sound,TRUE
1589,202,Matthew Libatique,Cinematographer,Camera,TRUE
1590,202,Dan Lebental,Editor,Editing,TRUE
1591,202,J. Michael Riva,Production Designer,Art,TRUE

1592,203,Steven Spielberg,Director,Directing,FALSE
1593,203,Zak Penn,Writer,Writing,FALSE
1594,203,Ernest Cline,Writer,Writing,FALSE
1595,203,Kristie Macosko Krieger,Producer,Production,FALSE
1596,203,Alan Silvestri,Composer,Sound,FALSE
1597,203,Janusz Kamiński,Cinematographer,Camera,FALSE
1598,203,Michael Kahn,Editor,Editing,FALSE
1599,203,Adam Stockhausen,Production Designer,Art,FALSE

1600,204,Nathan Greno,Director,Directing,FALSE
1601,204,Byron Howard,Director,Directing,FALSE
1602,204,Dan Fogelman,Writer,Writing,FALSE
1603,204,Roy Conli,Producer,Production,FALSE
1604,204,Alan Menken,Composer,Sound,FALSE
1605,204,Rasoul Azadani,Cinematographer,Camera,FALSE
1606,204,Kevin Nolting,Editor,Editing,FALSE
1607,204,Douglas Rogers,Production Designer,Art,FALSE

1608,205,Zhang Yimou,Director,Directing,TRUE
1609,205,Chen Yu,Writer,Writing,FALSE
1610,205,Li Li,Producer,Production,TRUE
1611,205,Chen Qigang,Composer,Sound,FALSE
1612,205,Xiaoding Zhao,Cinematographer,Camera,FALSE
1613,205,Li Yongyi,Editor,Editing,FALSE
1614,205,Ma Wenhao,Production Designer,Art,TRUE

1615,206,Phyllida Lloyd,Director,Directing,FALSE
1616,206,Catherine Johnson,Writer,Writing,FALSE
1617,206,Judy Craymer,Producer,Production,FALSE
1618,206,Benny Andersson,Composer,Sound,FALSE
1619,206,Russell Carpenter,Cinematographer,Camera,FALSE
1620,206,Lesley Walker,Editor,Editing,FALSE
1621,206,Maria Djurkovic,Production Designer,Art,FALSE

1622,207,Shawn Levy,Director,Directing,FALSE
1623,207,Robert Ben Garant,Writer,Writing,FALSE
1624,207,Thomas Lennon,Writer,Writing,FALSE
1625,207,Chris Columbus,Producer,Production,FALSE
1626,207,Alan Silvestri,Composer,Sound,FALSE
1627,207,Guillermo Navarro,Cinematographer,Camera,FALSE
1628,207,Don Zimmerman,Editor,Editing,FALSE
1629,207,Claude Paré,Production Designer,Art,FALSE

1630,208,Chris Sanders,Director,Directing,FALSE
1631,208,Kirk DeMicco,Director,Directing,FALSE
1632,208,John Cleese,Writer,Writing,FALSE
1633,208,Kristine Belson,Producer,Production,FALSE
1634,208,Alan Silvestri,Composer,Sound,FALSE
1635,208,Yong Duk Jhun,Cinematographer,Camera,FALSE
1636,208,James Ryan,Editor,Editing,FALSE
1637,208,Paul Duncan,Production Designer,Art,FALSE

1638,209,Adam Wingard,Director,Directing,FALSE
1639,209,Terry Rossio,Writer,Writing,FALSE
1640,209,Simon Barrett,Writer,Writing,FALSE
1641,209,Alex Garcia,Producer,Production,FALSE
1642,209,Tom Holkenborg,Composer,Sound,FALSE
1643,209,Ben Seresin,Cinematographer,Camera,FALSE
1644,209,Josh Schaeffer,Editor,Editing,FALSE
1645,209,Owen Paterson,Production Designer,Art,FALSE

1646,210,Jordan Vogt-Roberts,Director,Directing,FALSE
1647,210,Dan Gilroy,Writer,Writing,FALSE
1648,210,Max Borenstein,Writer,Writing,FALSE
1649,210,Mary Parent,Producer,Production,FALSE
1650,210,Henry Jackman,Composer,Sound,FALSE
1651,210,Larry Fong,Cinematographer,Camera,FALSE
1652,210,Richard Pearson,Editor,Editing,FALSE
1653,210,Stefan Dechant,Production Designer,Art,FALSE
1654,211,Sam Taylor-Johnson,Director,Directing,FALSE
1655,211,Kelly Marcel,Writer,Writing,FALSE
1656,211,E. L. James,Producer,Production,FALSE
1657,211,Danny Elfman,Composer,Sound,FALSE
1658,211,Seamus McGarvey,Cinematographer,Camera,FALSE
1659,211,Anne V. Coates,Editor,Editing,FALSE
1660,211,David Wasco,Production Designer,Art,FALSE

1661,212,Chen Sicheng,Director,Directing,FALSE
1662,212,Chen Sicheng,Writer,Writing,FALSE
1663,212,Chen Sicheng,Producer,Production,FALSE
1664,212,Nathan Wang,Composer,Sound,FALSE
1665,212,Shi Yongxiang,Cinematographer,Camera,FALSE
1666,212,He Rongguang,Editor,Editing,FALSE
1667,212,Han Zhong,Production Designer,Art,FALSE

1668,213,Rob Marshall,Director,Directing,FALSE
1669,213,David Magee,Writer,Writing,FALSE
1670,213,Marc Platt,Producer,Production,FALSE
1671,213,Alan Menken,Composer,Sound,FALSE
1672,213,Dion Beebe,Cinematographer,Camera,FALSE
1673,213,Wyatt Smith,Editor,Editing,FALSE
1674,213,John Myhre,Production Designer,Art,FALSE
1675,213,Tim Burke,Visual Effects Supervisor,VisualEffects,FALSE

1676,214,Christopher McQuarrie,Director,Directing,FALSE
1677,214,Christopher McQuarrie,Writer,Writing,FALSE
1678,214,Tom Cruise,Producer,Production,FALSE
1679,214,Lorne Balfe,Composer,Sound,FALSE
1680,214,Fraser Taggart,Cinematographer,Camera,FALSE
1681,214,Eddie Hamilton,Editor,Editing,FALSE
1682,214,Gary Freeman,Production Designer,Art,FALSE

1683,215,Raja Gosnell,Director,Directing,FALSE
1684,215,J. David Stem,Writer,Writing,FALSE
1685,215,Jordan Kerner,Producer,Production,FALSE
1686,215,Heitor Pereira,Composer,Sound,FALSE
1687,215,Phil Meheux,Cinematographer,Camera,FALSE
1688,215,David Freeman,Editor,Editing,FALSE
1689,215,Bill Boes,Production Designer,Art,FALSE

1690,216,Pete Docter,Director,Directing,TRUE
1691,216,David Silverman,Co-Director,Directing,TRUE
1692,216,Andrew Stanton,Writer,Writing,TRUE
1693,216,John Lasseter,Producer,Production,TRUE
1694,216,Randy Newman,Composer,Sound,TRUE
1695,216,Sharon Calahan,Cinematographer,Camera,FALSE
1696,216,Jim Stewart,Editor,Editing,FALSE
1697,216,Bob Pauley,Production Designer,Art,TRUE

1698,217,John Lasseter,Director,Directing,FALSE
1699,217,Brad Lewis,Co-Director,Directing,FALSE
1700,217,Ben Queen,Writer,Writing,FALSE
1701,217,Darla K. Anderson,Producer,Production,FALSE
1702,217,Michael Giacchino,Composer,Sound,FALSE
1703,217,Jeremy Lasky,Cinematographer,Camera,FALSE
1704,217,Jason Hudak,Editor,Editing,FALSE
1705,217,Nash Dunnigan,Production Designer,Art,FALSE

1706,218,Peter Jackson,Director,Directing,TRUE
1707,218,Fran Walsh,Writer,Writing,TRUE
1708,218,Philippa Boyens,Writer,Writing,TRUE
1709,218,Jan Blenkin,Producer,Production,FALSE
1710,218,James Newton Howard,Composer,Sound,FALSE
1711,218,Andrew Lesnie,Cinematographer,Camera,TRUE
1712,218,Jamie Selkirk,Editor,Editing,TRUE
1713,218,Grant Major,Production Designer,Art,TRUE
1714,218,Joe Letteri,Visual Effects Supervisor,VisualEffects,TRUE

1715,219,Eric Darnell,Director,Directing,FALSE
1716,219,Tom McGrath,Director,Directing,FALSE
1717,219,Mark Burton,Writer,Writing,FALSE
1718,219,Mireille Soria,Producer,Production,FALSE
1719,219,Hans Zimmer,Composer,Sound,FALSE
1720,219,Yannick Dusseault,Cinematographer,Camera,FALSE
1721,219,Mark A. Hester,Editor,Editing,FALSE
1722,219,Kristopher Vernon,Production Designer,Art,FALSE

1723,220,Seth MacFarlane,Director,Directing,FALSE
1724,220,Seth MacFarlane,Writer,Writing,FALSE
1725,220,Jason Clark,Producer,Production,FALSE
1726,220,Walter Murphy,Composer,Sound,FALSE
1727,220,Michael Barrett,Cinematographer,Camera,FALSE
1728,220,Jeff Freeman,Editor,Editing,FALSE
1729,220,Stephen Lineweaver,Production Designer,Art,FALSE

1730,221,Roland Emmerich,Director,Directing,FALSE
1731,221,Jeffrey Nachmanoff,Writer,Writing,FALSE
1732,221,Mark Gordon,Producer,Production,FALSE
1733,221,Harald Kloser,Composer,Sound,FALSE
1734,221,Ueli Steiger,Cinematographer,Camera,FALSE
1735,221,David Brenner,Editor,Editing,FALSE
1736,221,Barry Chusid,Production Designer,Art,FALSE
1737,221,Volker Engel,Visual Effects Supervisor,VisualEffects,FALSE

1738,222,Chris Miller,Director,Directing,FALSE
1739,222,Brian Lynch,Writer,Writing,FALSE
1740,222,Joe Aguilar,Producer,Production,FALSE
1741,222,Henry Jackman,Composer,Sound,FALSE
1742,222,Yong Duk Jhun,Cinematographer,Camera,FALSE
1743,222,Eric Dapkewicz,Editor,Editing,FALSE
1744,222,Ramiro Lopez Dau,Production Designer,Art,FALSE

1745,223,Mark Andrews,Director,Directing,TRUE
1746,223,Brenda Chapman,Director,Directing,TRUE
1747,223,Steve Purcell,Writer,Writing,TRUE
1748,223,Katherine Sarafian,Producer,Production,TRUE
1749,223,Patrick Doyle,Composer,Sound,TRUE
1750,223,Robert Anderson,Cinematographer,Camera,FALSE
1751,223,Nicholas C. Smith,Editor,Editing,FALSE
1752,223,Steve Pilcher,Production Designer,Art,TRUE

1753,224,Michael Bay,Director,Directing,FALSE
1754,224,Jonathan Hensleigh,Writer,Writing,FALSE
1755,224,Jerry Bruckheimer,Producer,Production,FALSE
1756,224,Trevor Rabin,Composer,Sound,FALSE
1757,224,John Schwartzman,Cinematographer,Camera,FALSE
1758,224,Mark Goldblatt,Editor,Editing,FALSE
1759,224,Michael White,Production Designer,Art,FALSE

1760,225,John Woo,Director,Directing,FALSE
1761,225,Robert Towne,Writer,Writing,FALSE
1762,225,Tom Cruise,Producer,Production,FALSE
1763,225,Hans Zimmer,Composer,Sound,FALSE
1764,225,Jeffrey L. Kimball,Cinematographer,Camera,FALSE
1765,225,Christian Wagner,Editor,Editing,FALSE
1766,225,Thomas E. Sanders,Production Designer,Art,FALSE

1767,226,Irvin Kershner,Director,Directing,TRUE
1768,226,Lawrence Kasdan,Writer,Writing,TRUE
1769,226,Leigh Brackett,Writer,Writing,FALSE
1770,226,George Lucas,Producer,Production,TRUE
1771,226,John Williams,Composer,Sound,TRUE
1772,226,Peter Suschitzky,Cinematographer,Camera,FALSE
1773,226,Paul Hirsch,Editor,Editing,TRUE
1774,226,Norman Reynolds,Production Designer,Art,TRUE
1775,226,Brian Johnson,Visual Effects Supervisor,VisualEffects,TRUE

1776,227,Mike Mitchell,Director,Directing,FALSE
1777,227,Stephanie Ma Stine,Co-Director,Directing,FALSE
1778,227,Jonathan Aibel,Writer,Writing,FALSE
1779,227,Glenn Berger,Writer,Writing,FALSE
1780,227,Rebecca Huntley,Producer,Production,FALSE
1781,227,Hans Zimmer,Composer,Sound,FALSE
1782,227,Yong Duk Jhun,Cinematographer,Camera,FALSE
1783,227,Christopher Knights,Editor,Editing,FALSE

1784,228,Clint Eastwood,Director,Directing,TRUE
1785,228,Jason Hall,Writer,Writing,FALSE
1786,228,Bradley Cooper,Producer,Production,FALSE
1787,228,Clint Eastwood,Composer,Sound,TRUE
1788,228,Tom Stern,Cinematographer,Camera,FALSE
1789,228,Joel Cox,Editor,Editing,TRUE
1790,228,James J. Murakami,Production Designer,Art,FALSE

1791,229,Pierre Coffin,Director,Directing,FALSE
1792,229,Chris Renaud,Director,Directing,FALSE
1793,229,Cinco Paul,Writer,Writing,FALSE
1794,229,Ken Daurio,Writer,Writing,FALSE
1795,229,Chris Meledandri,Producer,Production,FALSE
1796,229,Heitor Pereira,Composer,Sound,FALSE
1797,229,Ken Daurio,Cinematographer,Camera,FALSE
1798,229,Greg Perler,Editor,Editing,FALSE

1799,230,Chen Sicheng,Director,Directing,FALSE
1800,230,Chen Sicheng,Writer,Writing,FALSE
1801,230,Chen Sicheng,Producer,Production,FALSE
1802,230,Nathan Wang,Composer,Sound,FALSE
1803,230,Shi Yongxiang,Cinematographer,Camera,FALSE
1804,230,He Rongguang,Editor,Editing,FALSE
1805,230,Han Zhong,Production Designer,Art,FALSE
1806,231,Bryan Singer,Director,Directing,FALSE
1807,231,Simon Kinberg,Writer,Writing,FALSE
1808,231,Lauren Shuler Donner,Producer,Production,FALSE
1809,231,John Ottman,Composer,Sound,FALSE
1810,231,Newton Thomas Sigel,Cinematographer,Camera,FALSE
1811,231,John Ottman,Editor,Editing,FALSE
1812,231,Grant Major,Production Designer,Art,FALSE
1813,231,Richard Stammers,Visual Effects Supervisor,VisualEffects,FALSE

1814,232,Kenneth Branagh,Director,Directing,FALSE
1815,232,Chris Weitz,Writer,Writing,FALSE
1816,232,Simon Kinberg,Producer,Production,FALSE
1817,232,Patrick Doyle,Composer,Sound,FALSE
1818,232,Haris Zambarloukos,Cinematographer,Camera,FALSE
1819,232,Martin Walsh,Editor,Editing,FALSE
1820,232,Dante Ferretti,Production Designer,Art,FALSE

1821,233,Guy Ritchie,Director,Directing,FALSE
1822,233,Michele Mulroney,Writer,Writing,FALSE
1823,233,Kieran Mulroney,Writer,Writing,FALSE
1824,233,Joel Silver,Producer,Production,FALSE
1825,233,Hans Zimmer,Composer,Sound,FALSE
1826,233,Philippe Rousselot,Cinematographer,Camera,FALSE
1827,233,James Herbert,Editor,Editing,FALSE
1828,233,Sarah Greenwood,Production Designer,Art,FALSE

1829,234,Alejandro G. Iñárritu,Director,Directing,TRUE
1830,234,Alejandro G. Iñárritu,Writer,Writing,TRUE
1831,234,Mark L. Smith,Writer,Writing,TRUE
1832,234,Arnon Milchan,Producer,Production,TRUE
1833,234,Ryuichi Sakamoto,Composer,Sound,TRUE
1834,234,Emmanuel Lubezki,Cinematographer,Camera,TRUE
1835,234,Stephen Mirrione,Editor,Editing,FALSE
1836,234,Jack Fisk,Production Designer,Art,TRUE

1837,235,Andrew Stanton,Director,Directing,TRUE
1838,235,Jim Reardon,Writer,Writing,TRUE
1839,235,Jim Morris,Producer,Production,TRUE
1840,235,Thomas Newman,Composer,Sound,TRUE
1841,235,Jeremy Lasky,Cinematographer,Camera,FALSE
1842,235,Stephen Schaffer,Editor,Editing,TRUE
1843,235,Ralph Eggleston,Production Designer,Art,TRUE

1844,236,Marc Forster,Director,Directing,FALSE
1845,236,Matthew Michael Carnahan,Writer,Writing,FALSE
1846,236,Dede Gardner,Producer,Production,FALSE
1847,236,Marco Beltrami,Composer,Sound,FALSE
